inventory_date,warehouse_id,product_id,opening_stock,received_quantity,shipped_quantity,closing_stock,reorder_level
2026-03-29,WH-004,PRD-0093,22,0,0,22,9
2026-03-29,WH-004,PRD-0094,16,0,0,16,6
2026-03-29,WH-004,PRD-0095,26,0,0,26,7
2026-03-29,WH-004,PRD-0096,10,0,0,10,7
2026-03-29,WH-004,PRD-0097,16,0,0,16,8
2026-03-29,WH-004,PRD-0098,28,0,0,28,8
2026-03-29,WH-004,PRD-0099,10,0,0,10,9
2026-03-29,WH-004,PRD-0100,32,0,0,32,8
2026-03-29,WH-004,PRD-0101,35,0,0,35,15
2026-03-29,WH-004,PRD-0102,37,0,0,37,15
2026-03-29,WH-004,PRD-0103,30,0,0,30,12
2026-03-29,WH-004,PRD-0104,26,0,0,26,10
2026-03-29,WH-004,PRD-0105,18,0,0,18,11
2026-03-29,WH-004,PRD-0106,16,0,0,16,11
2026-03-29,WH-004,PRD-0107,26,0,0,26,7
2026-03-29,WH-004,PRD-0108,29,0,0,29,7
2026-03-29,WH-004,PRD-0109,23,0,0,23,8
2026-03-29,WH-004,PRD-0110,41,0,0,41,9
2026-03-29,WH-004,PRD-0111,28,0,0,28,8
2026-03-29,WH-004,PRD-0112,17,0,0,17,7
2026-03-29,WH-004,PRD-0113,23,0,0,23,9
2026-03-29,WH-004,PRD-0114,23,0,0,23,9
2026-03-29,WH-004,PRD-0115,36,0,0,36,10
2026-03-29,WH-004,PRD-0116,20,0,0,20,10
2026-03-29,WH-004,PRD-0117,36,0,0,36,9
2026-03-29,WH-004,PRD-0118,25,0,0,25,9
2026-03-29,WH-004,PRD-0119,21,0,0,21,7
2026-03-29,WH-004,PRD-0120,12,0,0,12,7
2026-03-29,WH-005,PRD-0001,19,0,1,18,14
2026-03-29,WH-005,PRD-0002,44,0,0,44,11
2026-03-29,WH-005,PRD-0003,28,0,5,23,11
2026-03-29,WH-005,PRD-0004,35,0,0,35,9
2026-03-29,WH-005,PRD-0005,39,0,0,39,10
2026-03-29,WH-005,PRD-0006,34,0,0,34,12
2026-03-29,WH-005,PRD-0007,25,0,0,25,8
2026-03-29,WH-005,PRD-0008,20,0,0,20,8
2026-03-29,WH-005,PRD-0009,13,0,0,13,9
2026-03-29,WH-005,PRD-0010,19,0,0,19,8
2026-03-29,WH-005,PRD-0011,9,0,0,9,7
2026-03-29,WH-005,PRD-0012,43,0,0,43,10
2026-03-29,WH-005,PRD-0013,37,0,0,37,7
2026-03-29,WH-005,PRD-0014,25,0,0,25,8
2026-03-29,WH-005,PRD-0015,18,0,0,18,8
2026-03-29,WH-005,PRD-0016,28,0,0,28,10
2026-03-29,WH-005,PRD-0017,27,0,0,27,8
2026-03-29,WH-005,PRD-0018,9,0,0,9,8
2026-03-29,WH-005,PRD-0019,22,0,3,19,8
2026-03-29,WH-005,PRD-0020,9,0,0,9,7
2026-03-29,WH-005,PRD-0021,43,0,0,43,12
2026-03-29,WH-005,PRD-0022,29,0,0,29,11
2026-03-29,WH-005,PRD-0023,19,0,0,19,12
2026-03-29,WH-005,PRD-0024,21,0,0,21,11
2026-03-29,WH-005,PRD-0025,26,0,0,26,11
2026-03-29,WH-005,PRD-0026,47,0,0,47,11
2026-03-29,WH-005,PRD-0027,24,0,0,24,7
2026-03-29,WH-005,PRD-0028,27,0,0,27,8
2026-03-29,WH-005,PRD-0029,37,0,0,37,9
2026-03-29,WH-005,PRD-0030,24,0,0,24,9
2026-03-29,WH-005,PRD-0031,21,0,0,21,8
2026-03-29,WH-005,PRD-0032,16,0,0,16,7
2026-03-29,WH-005,PRD-0033,16,0,0,16,8
2026-03-29,WH-005,PRD-0034,14,0,0,14,7
2026-03-29,WH-005,PRD-0035,24,0,0,24,9
2026-03-29,WH-005,PRD-0036,34,0,0,34,9
2026-03-29,WH-005,PRD-0037,15,0,0,15,8
2026-03-29,WH-005,PRD-0038,21,0,0,21,8
2026-03-29,WH-005,PRD-0039,12,0,0,12,8
2026-03-29,WH-005,PRD-0040,47,0,0,47,8
2026-03-29,WH-005,PRD-0041,26,0,0,26,11
2026-03-29,WH-005,PRD-0042,22,0,0,22,14
2026-03-29,WH-005,PRD-0043,22,0,0,22,11
2026-03-29,WH-005,PRD-0044,15,0,0,15,10
2026-03-29,WH-005,PRD-0045,24,0,0,24,10
2026-03-29,WH-005,PRD-0046,43,0,0,43,12
2026-03-29,WH-005,PRD-0047,31,0,0,31,8
2026-03-29,WH-005,PRD-0048,9,0,0,9,8
2026-03-29,WH-005,PRD-0049,12,0,0,12,9
2026-03-29,WH-005,PRD-0050,16,0,0,16,7
2026-03-29,WH-005,PRD-0051,27,0,0,27,7
2026-03-29,WH-005,PRD-0052,12,0,0,12,7
2026-03-29,WH-005,PRD-0053,12,0,0,12,8
2026-03-29,WH-005,PRD-0054,39,0,0,39,8
2026-03-29,WH-005,PRD-0055,0,0,0,0,7
2026-03-29,WH-005,PRD-0056,9,0,0,9,8
2026-03-29,WH-005,PRD-0057,10,0,0,10,7
2026-03-29,WH-005,PRD-0058,26,0,0,26,8
2026-03-29,WH-005,PRD-0059,21,0,0,21,9
2026-03-29,WH-005,PRD-0060,63,0,0,63,10
2026-03-29,WH-005,PRD-0061,56,0,0,56,15
2026-03-29,WH-005,PRD-0062,38,0,0,38,14
2026-03-29,WH-005,PRD-0063,10,0,0,10,9
2026-03-29,WH-005,PRD-0064,26,0,1,25,9
2026-03-29,WH-005,PRD-0065,25,0,0,25,10
2026-03-29,WH-005,PRD-0066,27,0,0,27,10
2026-03-29,WH-005,PRD-0067,16,0,0,16,7
2026-03-29,WH-005,PRD-0068,24,0,0,24,9
2026-03-29,WH-005,PRD-0069,23,0,0,23,8
2026-03-29,WH-005,PRD-0070,23,0,0,23,8
2026-03-29,WH-005,PRD-0071,12,0,0,12,9
2026-03-29,WH-005,PRD-0072,24,0,0,24,10
2026-03-29,WH-005,PRD-0073,30,0,0,30,8
2026-03-29,WH-005,PRD-0074,21,0,0,21,8
2026-03-29,WH-005,PRD-0075,20,0,0,20,10
2026-03-29,WH-005,PRD-0076,22,0,0,22,9
2026-03-29,WH-005,PRD-0077,9,0,0,9,7
2026-03-29,WH-005,PRD-0078,10,0,0,10,9
2026-03-29,WH-005,PRD-0079,40,0,0,40,8
2026-03-29,WH-005,PRD-0080,22,0,0,22,7
2026-03-29,WH-005,PRD-0081,34,0,0,34,16
2026-03-29,WH-005,PRD-0082,14,0,1,13,12
2026-03-29,WH-005,PRD-0083,13,0,0,13,10
2026-03-29,WH-005,PRD-0084,48,0,0,48,12
2026-03-29,WH-005,PRD-0085,17,0,0,17,12
2026-03-29,WH-005,PRD-0086,49,0,0,49,12
2026-03-29,WH-005,PRD-0087,20,0,0,20,10
2026-03-29,WH-005,PRD-0088,25,0,0,25,8
2026-03-29,WH-005,PRD-0089,32,0,0,32,9
2026-03-29,WH-005,PRD-0090,10,0,0,10,7
2026-03-29,WH-005,PRD-0091,23,0,0,23,6
2026-03-29,WH-005,PRD-0092,62,0,0,62,10
2026-03-29,WH-005,PRD-0093,23,0,0,23,8
2026-03-29,WH-005,PRD-0094,16,0,0,16,7
2026-03-29,WH-005,PRD-0095,26,0,0,26,9
2026-03-29,WH-005,PRD-0096,35,0,3,32,8
2026-03-29,WH-005,PRD-0097,31,0,0,31,8
2026-03-29,WH-005,PRD-0098,13,0,0,13,8
2026-03-29,WH-005,PRD-0099,24,0,0,24,9
2026-03-29,WH-005,PRD-0100,10,0,0,10,9
2026-03-29,WH-005,PRD-0101,52,0,0,52,14
2026-03-29,WH-005,PRD-0102,34,0,0,34,11
2026-03-29,WH-005,PRD-0103,23,0,0,23,11
2026-03-29,WH-005,PRD-0104,25,0,0,25,12
2026-03-29,WH-005,PRD-0105,55,0,0,55,12
2026-03-29,WH-005,PRD-0106,37,0,0,37,11
2026-03-29,WH-005,PRD-0107,21,0,0,21,7
2026-03-29,WH-005,PRD-0108,15,0,0,15,8
2026-03-29,WH-005,PRD-0109,25,0,0,25,8
2026-03-29,WH-005,PRD-0110,25,0,0,25,9
2026-03-29,WH-005,PRD-0111,15,0,0,15,8
2026-03-29,WH-005,PRD-0112,12,0,0,12,7
2026-03-29,WH-005,PRD-0113,27,0,0,27,9
2026-03-29,WH-005,PRD-0114,17,0,0,17,9
2026-03-29,WH-005,PRD-0115,30,0,0,30,9
2026-03-29,WH-005,PRD-0116,9,0,0,9,9
2026-03-29,WH-005,PRD-0117,30,0,0,30,8
2026-03-29,WH-005,PRD-0118,13,0,0,13,9
2026-03-29,WH-005,PRD-0119,24,0,0,24,9
2026-03-29,WH-005,PRD-0120,28,0,0,28,8
2026-03-29,WH-006,PRD-0001,86,0,0,86,15
2026-03-29,WH-006,PRD-0002,53,0,0,53,13
2026-03-29,WH-006,PRD-0003,25,0,0,25,11
2026-03-29,WH-006,PRD-0004,20,0,0,20,9
2026-03-29,WH-006,PRD-0005,29,0,0,29,9
2026-03-29,WH-006,PRD-0006,21,0,15,6,10
2026-03-29,WH-006,PRD-0007,15,0,0,15,7
2026-03-29,WH-006,PRD-0008,27,0,0,27,7
2026-03-29,WH-006,PRD-0009,21,0,0,21,9
2026-03-29,WH-006,PRD-0010,30,0,0,30,7
2026-03-29,WH-006,PRD-0011,21,0,6,15,7
2026-03-29,WH-006,PRD-0012,26,0,0,26,9
2026-03-29,WH-006,PRD-0013,16,0,0,16,7
2026-03-29,WH-006,PRD-0014,18,0,2,16,7
2026-03-29,WH-006,PRD-0015,30,0,0,30,9
2026-03-29,WH-006,PRD-0016,25,0,0,25,7
2026-03-29,WH-006,PRD-0017,44,0,0,44,8
2026-03-29,WH-006,PRD-0018,10,0,0,10,8
2026-03-29,WH-006,PRD-0019,47,0,1,46,9
2026-03-29,WH-006,PRD-0020,29,0,0,29,7
2026-03-29,WH-006,PRD-0021,26,0,0,26,11
2026-03-29,WH-006,PRD-0022,18,0,0,18,14
2026-03-29,WH-006,PRD-0023,36,0,0,36,9
2026-03-29,WH-006,PRD-0024,24,0,0,24,9
2026-03-29,WH-006,PRD-0025,43,0,0,43,10
2026-03-29,WH-006,PRD-0026,24,0,0,24,10
2026-03-29,WH-006,PRD-0027,8,0,0,8,7
2026-03-29,WH-006,PRD-0028,14,0,0,14,7
2026-03-29,WH-006,PRD-0029,11,0,0,11,9
2026-03-29,WH-006,PRD-0030,13,0,0,13,7
2026-03-29,WH-006,PRD-0031,13,0,0,13,8
2026-03-29,WH-006,PRD-0032,31,0,0,31,8
2026-03-29,WH-006,PRD-0033,17,0,0,17,8
2026-03-29,WH-006,PRD-0034,20,0,0,20,7
2026-03-29,WH-006,PRD-0035,16,0,0,16,9
2026-03-29,WH-006,PRD-0036,12,0,0,12,9
2026-03-29,WH-006,PRD-0037,16,0,0,16,8
2026-03-29,WH-006,PRD-0038,15,0,2,13,7
2026-03-29,WH-006,PRD-0039,47,0,0,47,8
2026-03-29,WH-006,PRD-0040,18,0,0,18,8
2026-03-29,WH-006,PRD-0041,39,0,0,39,16
2026-03-29,WH-006,PRD-0042,27,0,0,27,15
2026-03-29,WH-006,PRD-0043,29,0,0,29,12
2026-03-29,WH-006,PRD-0044,24,0,0,24,10
2026-03-29,WH-006,PRD-0045,36,0,0,36,10
2026-03-29,WH-006,PRD-0046,10,0,1,9,9
2026-03-29,WH-006,PRD-0047,26,0,0,26,9
2026-03-29,WH-006,PRD-0048,20,0,0,20,9
2026-03-29,WH-006,PRD-0049,23,0,0,23,8
2026-03-29,WH-006,PRD-0050,36,0,0,36,8
2026-03-29,WH-006,PRD-0051,18,0,0,18,7
2026-03-29,WH-006,PRD-0052,22,0,0,22,7
2026-03-29,WH-006,PRD-0053,32,0,0,32,8
2026-03-29,WH-006,PRD-0054,12,0,0,12,7
2026-03-29,WH-006,PRD-0055,32,0,0,32,7
2026-03-29,WH-006,PRD-0056,24,0,0,24,8
2026-03-29,WH-006,PRD-0057,26,0,0,26,7
2026-03-29,WH-006,PRD-0058,21,0,0,21,7
2026-03-29,WH-006,PRD-0059,12,0,0,12,10
2026-03-29,WH-006,PRD-0060,23,0,0,23,8
2026-03-29,WH-006,PRD-0061,22,0,0,22,14
2026-03-29,WH-006,PRD-0062,31,0,0,31,12
2026-03-29,WH-006,PRD-0063,26,0,0,26,11
2026-03-29,WH-006,PRD-0064,16,0,0,16,10
2026-03-29,WH-006,PRD-0065,11,0,0,11,10
2026-03-29,WH-006,PRD-0066,32,0,0,32,12
2026-03-29,WH-006,PRD-0067,18,0,0,25,7
2026-03-29,WH-006,PRD-0068,12,0,0,12,9
2026-03-29,WH-006,PRD-0069,25,0,0,25,8
2026-03-29,WH-006,PRD-0070,32,0,0,32,8
2026-03-29,WH-006,PRD-0071,10,0,0,10,8
2026-03-29,WH-006,PRD-0072,13,0,0,13,10
2026-03-29,WH-006,PRD-0073,24,0,0,24,9
2026-03-29,WH-006,PRD-0074,28,0,0,28,8
2026-03-29,WH-006,PRD-0075,20,0,0,20,8
2026-03-29,WH-006,PRD-0076,29,0,0,29,9
2026-03-29,WH-006,PRD-0077,35,0,0,35,7
2026-03-29,WH-006,PRD-0078,18,0,0,18,9
2026-03-29,WH-006,PRD-0079,14,0,0,14,7
2026-03-29,WH-006,PRD-0080,14,0,0,14,7
2026-03-29,WH-006,PRD-0081,26,0,0,26,12
2026-03-29,WH-006,PRD-0082,27,0,0,27,13
2026-03-29,WH-006,PRD-0083,57,0,0,57,9
2026-03-29,WH-006,PRD-0084,4,0,2,2,11
2026-03-29,WH-006,PRD-0085,31,0,0,31,11
2026-03-29,WH-006,PRD-0086,58,0,0,58,12
2026-03-29,WH-006,PRD-0087,22,0,0,22,9
2026-03-29,WH-006,PRD-0088,26,0,0,26,8
2026-03-29,WH-006,PRD-0089,49,0,2,47,8
2026-03-29,WH-006,PRD-0090,8,0,0,8,7
2026-03-29,WH-006,PRD-0091,23,0,0,23,7
2026-03-29,WH-006,PRD-0092,12,0,1,11,9
2026-03-29,WH-006,PRD-0093,11,0,0,11,9
2026-03-29,WH-006,PRD-0094,13,0,0,13,6
2026-03-29,WH-006,PRD-0095,14,0,0,14,9
2026-03-29,WH-006,PRD-0096,6,17,0,23,8
2026-03-29,WH-006,PRD-0097,19,0,0,19,8
2026-03-29,WH-006,PRD-0098,10,0,0,10,9
2026-03-29,WH-006,PRD-0099,23,0,0,23,10
2026-03-29,WH-006,PRD-0100,16,0,0,16,8
2026-03-29,WH-006,PRD-0101,42,0,0,42,16
2026-03-29,WH-006,PRD-0102,41,0,0,41,12
2026-03-29,WH-006,PRD-0103,29,0,0,29,11
2026-03-29,WH-006,PRD-0104,35,0,0,35,9
2026-03-29,WH-006,PRD-0105,17,0,0,17,9
2026-03-29,WH-006,PRD-0106,31,0,0,31,9
2026-03-29,WH-006,PRD-0107,16,0,0,16,8
2026-03-29,WH-006,PRD-0108,21,0,0,21,9
2026-03-29,WH-006,PRD-0109,22,0,0,22,9
2026-03-29,WH-006,PRD-0110,13,0,0,13,9
2026-03-29,WH-006,PRD-0111,8,0,0,8,7
2026-03-29,WH-006,PRD-0112,18,0,0,18,7
2026-03-29,WH-006,PRD-0113,25,0,0,25,9
2026-03-29,WH-006,PRD-0114,24,0,0,24,9
2026-03-29,WH-006,PRD-0115,17,0,0,17,9
2026-03-29,WH-006,PRD-0116,54,0,0,54,9
2026-03-29,WH-006,PRD-0117,17,0,0,17,8
2026-03-29,WH-006,PRD-0118,18,0,0,18,9
2026-03-29,WH-006,PRD-0119,19,0,0,19,8
2026-03-29,WH-006,PRD-0120,17,0,0,17,8
2026-03-30,WH-001,PRD-0001,24,0,2,22,16
2026-03-30,WH-001,PRD-0002,35,0,1,34,14
2026-03-30,WH-001,PRD-0003,14,0,0,14,9
2026-03-30,WH-001,PRD-0004,18,0,0,18,9
2026-03-30,WH-001,PRD-0005,25,0,0,25,12
2026-03-30,WH-001,PRD-0006,43,0,0,43,12
2026-03-30,WH-001,PRD-0007,12,0,0,12,7
2026-03-30,WH-001,PRD-0008,25,0,0,25,7
2026-03-30,WH-001,PRD-0009,18,0,0,18,8
2026-03-30,WH-001,PRD-0010,8,0,0,8,7
2026-03-30,WH-001,PRD-0011,11,0,0,11,7
2026-03-30,WH-001,PRD-0012,24,0,1,23,9
2026-03-30,WH-001,PRD-0013,23,0,0,23,8
2026-03-30,WH-001,PRD-0014,31,0,0,31,8
2026-03-30,WH-001,PRD-0015,18,0,0,18,9
2026-03-30,WH-001,PRD-0016,27,0,0,27,8
2026-03-30,WH-001,PRD-0017,21,0,0,21,7
2026-03-30,WH-001,PRD-0018,21,0,0,21,8
2026-03-30,WH-001,PRD-0019,17,0,0,17,8
2026-03-30,WH-001,PRD-0020,24,0,0,24,8
2026-03-30,WH-001,PRD-0021,34,0,0,34,14
2026-03-30,WH-001,PRD-0022,11,0,0,11,15
2026-03-30,WH-001,PRD-0023,25,0,0,25,9
2026-03-30,WH-001,PRD-0024,28,0,0,28,9
2026-03-30,WH-001,PRD-0025,11,0,0,11,9
2026-03-30,WH-001,PRD-0026,16,0,0,16,10
2026-03-30,WH-001,PRD-0027,45,0,0,45,8
2026-03-30,WH-001,PRD-0028,27,0,0,27,7
2026-03-30,WH-001,PRD-0029,26,0,2,24,8
2026-03-30,WH-001,PRD-0030,24,0,0,24,9
2026-03-30,WH-001,PRD-0031,23,0,0,23,8
2026-03-30,WH-001,PRD-0032,21,0,0,21,7
2026-03-30,WH-001,PRD-0033,30,0,0,30,9
2026-03-30,WH-001,PRD-0034,14,0,0,14,7
2026-03-30,WH-001,PRD-0035,32,0,1,31,9
2026-03-30,WH-001,PRD-0036,21,0,0,21,7
2026-03-30,WH-001,PRD-0037,12,0,0,12,7
2026-03-30,WH-001,PRD-0038,12,0,0,12,7
2026-03-30,WH-001,PRD-0039,19,0,0,19,8
2026-03-30,WH-001,PRD-0040,17,0,0,17,8
2026-03-30,WH-001,PRD-0041,15,0,3,12,11
2026-03-30,WH-001,PRD-0042,46,0,0,46,15
2026-03-30,WH-001,PRD-0043,24,0,0,24,11
2026-03-30,WH-001,PRD-0044,31,0,0,31,10
2026-03-30,WH-001,PRD-0045,60,0,0,60,12
2026-03-30,WH-001,PRD-0046,11,0,1,10,9
2026-03-30,WH-001,PRD-0047,16,0,0,16,7
2026-03-30,WH-001,PRD-0048,24,0,0,24,8
2026-03-30,WH-001,PRD-0049,26,0,0,26,8
2026-03-30,WH-001,PRD-0050,24,0,0,24,8
2026-03-30,WH-001,PRD-0051,24,0,0,24,8
2026-03-30,WH-001,PRD-0052,10,0,0,10,8
2026-03-30,WH-001,PRD-0053,10,0,0,10,8
2026-03-30,WH-001,PRD-0054,21,0,0,21,7
2026-03-30,WH-001,PRD-0055,10,0,0,10,8
2026-03-30,WH-001,PRD-0056,29,0,0,29,9
2026-03-30,WH-001,PRD-0057,13,0,0,13,7
2026-03-30,WH-001,PRD-0058,15,0,0,15,8
2026-03-30,WH-001,PRD-0059,13,0,0,13,8
2026-03-30,WH-001,PRD-0060,24,0,0,24,8
2026-03-30,WH-001,PRD-0061,26,0,0,26,12
2026-03-30,WH-001,PRD-0062,39,0,0,39,14
2026-03-30,WH-001,PRD-0063,41,0,0,41,11
2026-03-30,WH-001,PRD-0064,44,0,1,43,11
2026-03-30,WH-001,PRD-0065,29,0,0,29,11
2026-03-30,WH-001,PRD-0066,29,0,0,29,9
2026-03-30,WH-001,PRD-0067,17,0,0,17,8
2026-03-30,WH-001,PRD-0068,18,0,0,18,9
2026-03-30,WH-001,PRD-0069,10,0,0,10,7
2026-03-30,WH-001,PRD-0070,16,0,0,16,7
2026-03-30,WH-001,PRD-0071,31,0,0,31,8
2026-03-30,WH-001,PRD-0072,7,0,0,7,9
2026-03-30,WH-001,PRD-0073,8,0,0,8,8
2026-03-30,WH-001,PRD-0074,13,0,0,13,7
2026-03-30,WH-001,PRD-0075,24,13,0,37,8
2026-03-30,WH-001,PRD-0076,24,0,0,24,9
2026-03-30,WH-001,PRD-0077,18,0,1,17,7
2026-03-30,WH-001,PRD-0078,12,0,0,12,8
2026-03-30,WH-001,PRD-0079,12,0,0,12,7
2026-03-30,WH-001,PRD-0080,32,0,0,32,7
2026-03-30,WH-001,PRD-0081,31,0,0,31,14
2026-03-30,WH-001,PRD-0082,1,0,0,1,13
2026-03-30,WH-001,PRD-0083,25,0,0,25,11
2026-03-30,WH-001,PRD-0084,11,0,0,11,9
2026-03-30,WH-001,PRD-0085,10,0,1,9,10
2026-03-30,WH-001,PRD-0086,18,0,2,16,12
2026-03-30,WH-001,PRD-0087,17,0,0,17,10
2026-03-30,WH-001,PRD-0088,18,0,0,18,9
2026-03-30,WH-001,PRD-0089,36,0,0,36,9
2026-03-30,WH-001,PRD-0090,18,0,0,18,7
2026-03-30,WH-001,PRD-0091,12,0,0,12,8
2026-03-30,WH-001,PRD-0092,18,0,0,18,9
2026-03-30,WH-001,PRD-0093,16,0,0,16,8
2026-03-30,WH-001,PRD-0094,26,0,0,26,7
2026-03-30,WH-001,PRD-0095,21,0,0,21,8
2026-03-30,WH-001,PRD-0096,28,0,0,28,8
2026-03-30,WH-001,PRD-0097,14,0,0,14,8
2026-03-30,WH-001,PRD-0098,27,0,0,27,9
2026-03-30,WH-001,PRD-0099,19,0,0,19,8
2026-03-30,WH-001,PRD-0100,20,0,0,20,9
2026-03-30,WH-001,PRD-0101,23,0,4,19,15
2026-03-30,WH-001,PRD-0102,15,0,0,15,12
2026-03-30,WH-001,PRD-0103,28,0,0,28,11
2026-03-30,WH-001,PRD-0104,18,0,2,16,12
2026-03-30,WH-001,PRD-0105,12,0,0,12,9
2026-03-30,WH-001,PRD-0106,11,0,0,11,10
2026-03-30,WH-001,PRD-0107,17,0,0,17,7
2026-03-30,WH-001,PRD-0108,31,0,0,31,9
2026-03-30,WH-001,PRD-0109,19,0,0,19,8
2026-03-30,WH-001,PRD-0110,21,0,0,21,8
2026-03-30,WH-001,PRD-0111,20,0,0,20,8
2026-03-30,WH-001,PRD-0112,25,0,0,25,7
2026-03-30,WH-001,PRD-0113,22,0,0,22,8
2026-03-30,WH-001,PRD-0114,11,0,0,11,8
2026-03-30,WH-001,PRD-0115,14,0,0,14,8
2026-03-30,WH-001,PRD-0116,21,0,1,20,8
2026-03-30,WH-001,PRD-0117,31,0,0,31,9
2026-03-30,WH-001,PRD-0118,32,0,0,32,9
2026-03-30,WH-001,PRD-0119,18,0,0,18,8
2026-03-30,WH-001,PRD-0120,32,0,0,32,9
2026-03-30,WH-002,PRD-0001,44,0,6,38,14
2026-03-30,WH-002,PRD-0002,19,0,0,19,11
2026-03-30,WH-002,PRD-0003,22,0,0,22,9
2026-03-30,WH-002,PRD-0004,26,0,0,26,9
2026-03-30,WH-002,PRD-0005,32,0,0,32,10
2026-03-30,WH-002,PRD-0006,25,0,0,25,12
2026-03-30,WH-002,PRD-0007,27,0,0,27,7
2026-03-30,WH-002,PRD-0008,14,0,0,14,7
2026-03-30,WH-002,PRD-0009,17,0,0,17,8
2026-03-30,WH-002,PRD-0010,30,0,0,30,7
2026-03-30,WH-002,PRD-0011,23,0,0,23,7
2026-03-30,WH-002,PRD-0012,26,0,0,26,9
2026-03-30,WH-002,PRD-0013,29,0,0,29,7
2026-03-30,WH-002,PRD-0014,22,0,0,22,8
2026-03-30,WH-002,PRD-0015,30,0,2,28,7
2026-03-30,WH-002,PRD-0016,19,0,4,15,8
2026-03-30,WH-002,PRD-0017,20,0,0,20,8
2026-03-30,WH-002,PRD-0018,17,0,0,17,9
2026-03-30,WH-002,PRD-0019,15,0,0,15,7
2026-03-30,WH-002,PRD-0020,16,0,0,16,7
2026-03-30,WH-002,PRD-0021,31,0,0,31,13
2026-03-30,WH-002,PRD-0022,35,0,0,35,13
2026-03-30,WH-002,PRD-0023,16,0,0,16,11
2026-03-30,WH-002,PRD-0024,24,0,0,24,11
2026-03-30,WH-002,PRD-0025,20,0,2,18,11
2026-03-30,WH-002,PRD-0026,26,0,0,26,11
2026-03-30,WH-002,PRD-0027,46,0,0,46,8
2026-03-30,WH-002,PRD-0028,13,0,0,13,7
2026-03-30,WH-002,PRD-0029,13,0,0,13,9
2026-03-30,WH-002,PRD-0030,39,0,0,39,8
2026-03-30,WH-002,PRD-0031,10,0,0,10,8
2026-03-30,WH-002,PRD-0032,24,0,0,24,7
2026-03-30,WH-002,PRD-0033,16,0,0,16,8
2026-03-30,WH-002,PRD-0034,23,0,4,19,8
2026-03-30,WH-002,PRD-0035,15,0,0,15,10
2026-03-30,WH-002,PRD-0036,9,0,0,9,7
2026-03-30,WH-002,PRD-0037,10,0,0,10,8
2026-03-30,WH-002,PRD-0038,9,0,0,9,8
2026-03-30,WH-002,PRD-0039,15,0,0,15,9
2026-03-30,WH-002,PRD-0040,37,0,2,35,9
2026-03-30,WH-002,PRD-0041,31,0,0,31,13
2026-03-30,WH-002,PRD-0042,38,0,0,38,15
2026-03-30,WH-002,PRD-0043,43,0,0,43,9
2026-03-30,WH-002,PRD-0044,14,0,0,14,10
2026-03-30,WH-002,PRD-0045,15,0,0,15,12
2026-03-30,WH-002,PRD-0046,31,0,0,31,10
2026-03-30,WH-002,PRD-0047,10,0,2,8,7
2026-03-30,WH-002,PRD-0048,22,0,0,22,9
2026-03-30,WH-002,PRD-0049,9,0,0,9,8
2026-03-30,WH-002,PRD-0050,15,0,0,15,8
2026-03-30,WH-002,PRD-0051,22,0,0,22,8
2026-03-30,WH-002,PRD-0052,20,0,0,20,7
2026-03-30,WH-002,PRD-0053,12,0,0,12,8
2026-03-30,WH-002,PRD-0054,23,0,0,23,8
2026-03-30,WH-002,PRD-0055,20,0,0,20,7
2026-03-30,WH-002,PRD-0056,10,0,0,10,8
2026-03-30,WH-002,PRD-0057,14,0,0,14,7
2026-03-30,WH-002,PRD-0058,17,0,0,17,8
2026-03-30,WH-002,PRD-0059,20,0,0,20,9
2026-03-30,WH-002,PRD-0060,31,0,0,31,10
2026-03-30,WH-002,PRD-0061,13,0,1,12,12
2026-03-30,WH-002,PRD-0062,79,0,0,79,15
2026-03-30,WH-002,PRD-0063,20,0,1,19,11
2026-03-30,WH-002,PRD-0064,57,0,0,57,12
2026-03-30,WH-002,PRD-0065,26,0,0,26,9
2026-03-30,WH-002,PRD-0066,34,0,3,31,11
2026-03-30,WH-002,PRD-0067,40,0,0,40,8
2026-03-30,WH-002,PRD-0068,11,0,0,11,10
2026-03-30,WH-002,PRD-0069,18,0,0,18,7
2026-03-30,WH-002,PRD-0070,22,0,0,22,7
2026-03-30,WH-002,PRD-0071,20,0,0,20,9
2026-03-30,WH-002,PRD-0072,8,0,0,8,9
2026-03-30,WH-002,PRD-0073,8,0,0,8,7
2026-03-30,WH-002,PRD-0074,38,0,1,37,7
2026-03-30,WH-002,PRD-0075,11,0,0,11,8
2026-03-30,WH-002,PRD-0076,22,0,0,22,9
2026-03-30,WH-002,PRD-0077,17,0,0,17,8
2026-03-30,WH-002,PRD-0078,26,0,0,26,9
2026-03-30,WH-002,PRD-0079,31,0,0,31,8
2026-03-30,WH-002,PRD-0080,19,0,0,19,8
2026-03-30,WH-002,PRD-0081,63,0,0,63,12
2026-03-30,WH-002,PRD-0082,63,0,0,63,15
2026-03-30,WH-002,PRD-0083,20,0,3,17,9
2026-03-30,WH-002,PRD-0084,29,0,0,29,9
2026-03-30,WH-002,PRD-0085,30,0,0,30,10
2026-03-30,WH-002,PRD-0086,34,0,0,34,10
2026-03-30,WH-002,PRD-0087,19,0,0,19,9
2026-03-30,WH-002,PRD-0088,15,0,0,15,9
2026-03-30,WH-002,PRD-0089,20,0,0,20,9
2026-03-30,WH-002,PRD-0090,34,0,0,34,7
2026-03-30,WH-002,PRD-0091,11,0,1,10,7
2026-03-30,WH-002,PRD-0092,26,0,2,24,8
2026-03-30,WH-002,PRD-0093,37,0,0,37,8
